mindate    ,maxdate    ,name                                                                                                       ,datacoverage ,id
2010-01-01 ,2010-12-01 ,Long-term average number of days per month where tmax is less than or equal to 32F                         ,      1      ,MLY-TMAX-AVGNDS-LSTH032
2010-01-01 ,2010-12-01 ,Long-term averages of monthly maximum temperature                                                          ,      1      ,MLY-TMAX-NORMAL
2010-01-01 ,2010-12-01 ,Long-term standard deviations of monthly maximum temperature                                               ,      1      ,MLY-TMAX-STDDEV
2010-01-01 ,2010-12-01 ,Long-term average number of days per month where tmin is less than or equal to 0F                          ,      1      ,MLY-TMIN-AVGNDS-LSTH000
2010-01-01 ,2010-12-01 ,Long-term average number of days per month where tmin is less than or equal to 10F                         ,      1      ,MLY-TMIN-AVGNDS-LSTH010
2010-01-01 ,2010-12-01 ,Long-term average number of days per month where tmin is less than or equal to 20F                         ,      1      ,MLY-TMIN-AVGNDS-LSTH020
2010-01-01 ,2010-12-01 ,Long-term average number of days per month where tmin is less than or equal to 32F                         ,      1      ,MLY-TMIN-AVGNDS-LSTH032
2010-01-01 ,2010-12-01 ,Long-term average number of days per month where tmin is less than or equal to 40F                         ,      1      ,MLY-TMIN-AVGNDS-LSTH040
2010-01-01 ,2010-12-01 ,Long-term average number of days per month where tmin is less than or equal to 50F                         ,      1      ,MLY-TMIN-AVGNDS-LSTH050
2010-01-01 ,2010-12-01 ,Long-term average number of days per month where tmin is less than or equal to 60F                         ,      1      ,MLY-TMIN-AVGNDS-LSTH060
2010-01-01 ,2010-12-01 ,Long-term average number of days per month where tmin is less than or equal to 70F                         ,      1      ,MLY-TMIN-AVGNDS-LSTH070
2010-01-01 ,2010-12-01 ,Long-term averages of monthly minimum temperature                                                          ,      1      ,MLY-TMIN-NORMAL
2010-01-01 ,2010-12-01 ,probability of 16F or below at least once in the month                                                     ,      1      ,MLY-TMIN-PRBOCC-LSTH016
2010-01-01 ,2010-12-01 ,probability of 20F or below at least once in the month                                                     ,      1      ,MLY-TMIN-PRBOCC-LSTH020
2010-01-01 ,2010-12-01 ,probability of 24F or below at least once in the month                                                     ,      1      ,MLY-TMIN-PRBOCC-LSTH024
2010-01-01 ,2010-12-01 ,probability of 28F or below at least once in the month                                                     ,      1      ,MLY-TMIN-PRBOCC-LSTH028
2010-01-01 ,2010-12-01 ,probability of 32F or below at least once in the month                                                     ,      1      ,MLY-TMIN-PRBOCC-LSTH032
2010-01-01 ,2010-12-01 ,probability of 36F or below at least once in the month                                                     ,      1      ,MLY-TMIN-PRBOCC-LSTH036
2010-01-01 ,2010-12-01 ,Long-term standard deviations of monthly minimum temperature                                               ,      1      ,MLY-TMIN-STDDEV
1966-03-01 ,2015-11-01 ,Mean minimum temperature of evaporation pan water for the period.                                          ,      1      ,MMNP
1763-01-01 ,2016-03-01 ,Monthly Mean minimum temperature                                                                           ,      1      ,MMNT
1966-03-01 ,2015-11-01 ,Mean maximum temperature of evaporation pan water for the period.                                          ,      1      ,MMXP
1763-01-01 ,2016-03-01 ,Monthly Mean maximum temperature                                                                           ,      1      ,MMXT
1982-01-01 ,2024-04-01 ,Monthly mean minimum soil temperature (degrees F)                                                          ,      1      ,MN01
1984-01-01 ,2009-08-01 ,Monthly mean minimum soil temperature(cover: unknown                                                       ,      1      ,MN0190
1982-01-01 ,2024-04-01 ,Monthly mean minimum soil temperature (degrees F)                                                          ,      1      ,MN02
1984-01-01 ,2010-12-01 ,Monthly mean minimum soil temperature(cover: unknown                                                       ,      1      ,MN0290
2011-01-01 ,2012-01-01 ,Monthly mean minimum soil temperature(cover: unknown                                                       ,      0.998  ,MN0299
1982-01-01 ,2024-04-01 ,Monthly mean minimum soil temperature (degrees F)                                                          ,      1      ,MN03
1984-01-01 ,2009-12-01 ,Monthly mean minimum soil temperature(cover: unknown                                                       ,      1      ,MN0390
1982-01-01 ,2024-04-01 ,Monthly mean minimum soil temperature (degrees F)                                                          ,      1      ,MN04
1982-01-01 ,2024-04-01 ,Monthly mean minimum soil temperature (degrees F)                                                          ,      1      ,MN05
1982-01-01 ,2024-04-01 ,Monthly mean minimum soil temperature (degrees F)                                                          ,      1      ,MN06
1982-06-01 ,2024-04-01 ,Monthly mean minimum soil temperature (degrees F)                                                          ,      0.9997 ,MN07
1982-06-01 ,2024-01-01 ,Monthly mean minimum soil temperature (degrees F)                                                          ,      0.97   ,MN08
1984-01-01 ,2010-12-01 ,Monthly mean minimum soil temperature(cover: grass                                                         ,      0.9819 ,MN1190
1984-01-01 ,1985-06-01 ,Monthly mean minimum soil temperature(cover: grass                                                         ,      0.946  ,MN1191
1984-01-01 ,2010-12-01 ,Monthly mean minimum soil temperature(cover: grass                                                         ,      1      ,MN1290
1984-01-01 ,1989-07-01 ,Monthly mean minimum soil temperature(cover: grass                                                         ,      0.8509 ,MN1291
2011-01-01 ,2012-09-01 ,Monthly mean minimum soil temperature(cover: grass                                                         ,      1      ,MN1299
1984-01-01 ,2010-12-01 ,Monthly mean minimum soil temperature(cover: grass                                                         ,      1      ,MN1390
1984-01-01 ,1988-12-01 ,Monthly mean minimum soil temperature(cover: grass                                                         ,      0.833  ,MN1391
2011-01-01 ,2011-01-01 ,Monthly mean minimum soil temperature(cover: grass                                                         ,      0.9819 ,MN1399
2010-01-01 ,2010-12-01 ,Monthly mean minimum soil temperature(cover: grass                                                         ,      1      ,MN1490
2011-01-01 ,2011-01-01 ,Monthly mean minimum soil temperature(cover: grass                                                         ,      0.9819 ,MN1499
1989-08-01 ,2010-12-01 ,Monthly mean minimum soil temperature(cover: fallow                                                        ,      0.9338 ,MN2190
1984-01-01 ,1988-12-01 ,Monthly mean minimum soil temperature(cover: fallow                                                        ,      0.833  ,MN2192
1990-01-01 ,2010-12-01 ,Monthly mean minimum soil temperature(cover: fallow                                                        ,      0.9286 ,MN2290
1984-01-01 ,1989-07-01 ,Monthly mean minimum soil temperature(cover: fallow                                                        ,      0.8509 ,MN2292
1989-08-01 ,2010-12-01 ,Monthly mean minimum soil temperature(cover: fallow                                                        ,      0.9338 ,MN2390
1984-01-01 ,1988-12-01 ,Monthly mean minimum soil temperature(cover: fallow                                                        ,      0.6331 ,MN2392
1984-01-01 ,2010-12-01 ,Monthly mean minimum soil temperature(cover: bare ground                                                   ,      1      ,MN3190
1984-01-01 ,1988-12-01 ,Monthly mean minimum soil temperature(cover: bare ground                                                   ,      0.9996 ,MN3192
2011-01-01 ,2015-11-01 ,Monthly mean minimum soil temperature(cover: bare ground                                                   ,      1      ,MN3199
1984-01-01 ,2010-12-01 ,Monthly mean minimum soil temperature(cover: bare ground                                                   ,      1      ,MN3290
1984-01-01 ,1988-12-01 ,Monthly mean minimum soil temperature(cover: bare ground                                                   ,      0.9996 ,MN3292
2011-01-01 ,2015-11-01 ,Monthly mean minimum soil temperature(cover: bare ground                                                   ,      1      ,MN3299
